Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change
17436,39204,57,55-59,M,6361,6569,12930,208,0.032699261122465
11159,02459,51,50-54,M,6389,6541,12930,152,0.023790890593207
12588,53217,32,Under 35,F,6172,6758,12930,586,0.0949449125081011
4556,91342,38,35-39,M,5500,7430,12930,1930,0.3509090909090909
29063,02021,30,Under 35,M,5627,7303,12930,1676,0.2978496534565488
25463,02481,26,Under 35,M,6009,6922,12931,913,0.1519387585288733
2502,20910,27,Under 35,M,5344,7588,12932,2244,0.4199101796407186
4399,95123,46,45-49,M,6052,6880,12932,828,0.1368142762723066
16578,84037,40,40-44,F,6121,6811,12932,690,0.1127266786472798
19005,79602,63,60-64,M,6313,6620,12933,307,0.0486298115000792
11217,19446,47,45-49,M,5629,7304,12933,1675,0.2975661751643276
13767,06484,50,50-54,M,5952,6981,12933,1029,0.172883064516129
17168,91030,46,45-49,F,6113,6820,12933,707,0.1156551611320137
13513,86001,40,40-44,F,6122,6812,12934,690,0.1127082652727866
8221,60563,51,50-54,M,5860,7074,12934,1214,0.2071672354948805
12773,07630,45,45-49,M,6012,6923,12935,911,0.1515302727877578
16238,55424,22,Under 35,F,6089,6847,12936,758,0.1244867794383314
9510,11231,47,45-49,M,5819,7118,12937,1299,0.2232342326860285
19874,33131,46,45-49,F,6253,6685,12938,432,0.0690868383176075
7909,60521,41,40-44,F,6028,6910,12938,882,0.1463171864631718
4721,55446,32,Under 35,F,6219,6719,12938,500,0.0803987779385753
15455,63119,34,Under 35,F,6592,6346,12938,-246,-0.0373179611650485
17936,02155,36,35-39,F,6127,6812,12939,685,0.1118002284968173
16379,97201,28,Under 35,F,6075,6864,12939,789,0.1298765432098765
13027,53024,36,35-39,F,5962,6977,12939,1015,0.1702448842670245
3926,98102,35,35-39,M,5454,7486,12940,2032,0.3725705903923725
17759,02130,37,35-39,F,6210,6730,12940,520,0.0837359098228663
16337,32817,33,Under 35,F,6121,6819,12940,698,0.1140336546315961
26228,02155,35,35-39,M,5718,7222,12940,1504,0.2630290311297656
18524,23435,41,40-44,F,6196,6744,12940,548,0.0884441575209812
12512,60514,61,60-64,M,6029,6912,12941,883,0.1464587825510034
30290,10010,34,Under 35,M,5984,6957,12941,973,0.1626002673796791
5564,11201,39,35-39,M,5953,6989,12942,1036,0.1740299008903074
17000,48864,50,50-54,F,6433,6509,12942,76,0.0118140836312762
8602,10029,40,40-44,M,5420,7522,12942,2102,0.3878228782287823
9001,30004,44,40-44,F,5925,7017,12942,1092,0.1843037974683544
15366,43560,26,Under 35,F,5869,7073,12942,1204,0.205145680695178
14873,91006,57,55-59,M,6187,6756,12943,569,0.091967027638597
11837,53202,22,Under 35,F,6124,6820,12944,696,0.1136512083605486
528,20016,28,Under 35,M,5638,7306,12944,1668,0.2958495920539198
9419,60062,61,60-64,M,5700,7244,12944,1544,0.2708771929824561
17879,20175,42,40-44,F,6217,6727,12944,510,0.0820331349525494
15177,60614,29,Under 35,F,6293,6651,12944,358,0.0568886063880502
8405,60074,47,45-49,M,5493,7451,12944,1958,0.3564536683051156
11531,46307,48,45-49,M,6206,6739,12945,533,0.0858846277795681
17113,11218,50,50-54,F,6177,6768,12945,591,0.095677513355998
17609,14042,64,60-64,M,6295,6650,12945,355,0.0563939634630659
14303,13328,48,45-49,F,6228,6717,12945,489,0.0785163776493256
19527,27104,45,45-49,F,6507,6439,12946,-68,-0.0104502843092054
19315,95630,42,40-44,F,6411,6535,12946,124,0.0193417563562626
17387,76109,61,60-64,M,6256,6690,12946,434,0.0693734015345268
19483,49855,62,60-64,M,6393,6554,12947,161,0.0251837947755357
18102,01852,50,50-54,F,6324,6624,12948,300,0.0474383301707779
14948,13073,44,40-44,F,6063,6886,12949,823,0.1357413821540491
7826,17402,51,50-54,M,5765,7184,12949,1419,0.2461405030355594
12259,19148,30,Under 35,F,5932,7018,12950,1086,0.1830748482805125
18785,78728,42,40-44,F,6337,6615,12952,278,0.0438693388038504
5566,37207,29,Under 35,F,5614,7338,12952,1724,0.3070894193088707
20832,43560,45,45-49,F,6262,6690,12952,428,0.068348770360907
8945,84037,43,40-44,M,6012,6940,12952,928,0.1543579507651364
25837,90254,28,Under 35,F,6230,6723,12953,493,0.0791332263242375
16969,68118,61,60-64,M,6321,6632,12953,311,0.0492010757791488
14378,22714,32,Under 35,F,5957,6996,12953,1039,0.1744166526775222
10363,04105,50,50-54,M,6033,6920,12953,887,0.1470246974970993
10733,02760,47,45-49,M,5776,7178,12954,1402,0.2427285318559556
6436,16046,52,50-54,M,5474,7480,12954,2006,0.3664596273291925
10347,33408,50,50-54,M,5691,7264,12955,1573,0.2764013354419258
17039,15237,39,35-39,F,6280,6675,12955,395,0.0628980891719745
17746,80230,42,40-44,F,6193,6762,12955,569,0.0918779266914258
11616,83617,54,50-54,M,6147,6808,12955,661,0.1075321294940621
14592,45373,34,Under 35,F,6253,6703,12956,450,0.0719654565808411
26128,19380,49,45-49,M,6264,6692,12956,428,0.0683269476372924
14366,53045,55,55-59,M,6023,6933,12956,910,0.1510874979246222
14394,84106,26,Under 35,F,6529,6428,12957,-101,-0.0154694440189921
8475,84606,43,40-44,M,6426,6531,12957,105,0.0163398692810457
13511,94960,50,50-54,F,5831,7126,12957,1295,0.2220888355342136
11333,66205,26,Under 35,F,5925,7032,12957,1107,0.1868354430379747
24553,02180,19,Under 35,M,5275,7682,12957,2407,0.456303317535545
21623,19438,71,70-74,M,6256,6701,12957,445,0.0711317135549872
15375,23139,38,35-39,F,6286,6672,12958,386,0.0614062997136493
21349,50111,61,60-64,M,6439,6521,12960,82,0.0127348967230936
16197,02128,35,35-39,F,5921,7039,12960,1118,0.1888194561729437
14526,13152,36,35-39,F,6423,6537,12960,114,0.0177487155534796
19712,92108,60,60-64,M,6132,6828,12960,696,0.1135029354207436
12440,72903,55,55-59,M,6297,6664,12961,367,0.0582817214546609
12679,90272,53,50-54,F,5953,7008,12961,1055,0.1772215689568285
12217,38119,46,45-49,F,6145,6816,12961,671,0.1091944670463791
10805,01982,33,Under 35,F,5898,7063,12961,1165,0.1975245846049508
15411,01982,25,Under 35,F,5903,7060,12963,1157,0.1960020328646451
18567,94610,60,60-64,M,6459,6504,12963,45,0.006967022758941
19720,19038,45,45-49,F,6272,6691,12963,419,0.0668048469387755
18257,20176,55,55-59,M,6084,6880,12964,796,0.1308349769888231
9237,10014,22,Under 35,F,5491,7474,12965,1983,0.3611364050264068
17601,85050,43,40-44,F,6307,6658,12965,351,0.0556524496591089
15191,55104,28,Under 35,F,6095,6870,12965,775,0.1271534044298605
19010,29631,47,45-49,F,6320,6646,12966,326,0.0515822784810126
21808,93101,62,60-64,M,6354,6612,12966,258,0.040604343720491
9097,32968,51,50-54,M,5995,6971,12966,976,0.1628023352793995
8491,12106,44,40-44,M,5771,7196,12967,1425,0.2469242765551897
17319,78681,46,45-49,F,6235,6732,12967,497,0.0797113071371291
18126,59718,43,40-44,F,6180,6788,12968,608,0.0983818770226537
19112,32832,48,45-49,F,6259,6709,12968,450,0.0718964690845183
16503,19083,60,60-64,M,6056,6912,12968,856,0.1413474240422721
11194,84660,35,35-39,F,5812,7156,12968,1344,0.2312456985547143
18207,02114,39,35-39,F,6062,6906,12968,844,0.13922797756516
3828,49090,30,Under 35,M,6071,6897,12968,826,0.1360566628232581
12350,02129,28,Under 35,F,6012,6956,12968,944,0.1570192947438456
18802,95120,55,55-59,F,6265,6704,12969,439,0.070071827613727
25927,07006,53,50-54,M,6415,6555,12970,140,0.0218238503507404
20236,83301,67,65-69,M,6286,6684,12970,398,0.063315303849825
21275,40217,48,45-49,F,6369,6602,12971,233,0.0365834510912231
17535,95247,74,70-74,M,6156,6815,12971,659,0.1070500324886289
16032,35226,45,45-49,F,6026,6945,12971,919,0.1525058081646199
9653,05353,55,55-59,M,5620,7351,12971,1731,0.3080071174377224
21664,34231,51,50-54,F,6298,6675,12973,377,0.0598602731025722
13375,38122,34,Under 35,F,6011,6962,12973,951,0.1582099484278822
7707,01810,32,Under 35,M,6295,6678,12973,383,0.0608419380460683
18297,85213,42,40-44,F,6202,6772,12974,570,0.09190583682683
18631,97140,40,40-44,F,6253,6721,12974,468,0.0748440748440748
15401,54814,42,40-44,F,6184,6790,12974,606,0.0979948253557567
10099,22042,48,45-49,M,5886,7089,12975,1203,0.2043832823649337
19314,80550,43,40-44,F,6264,6711,12975,447,0.0713601532567049
19697,77494,53,50-54,F,6336,6639,12975,303,0.0478219696969696
16399,28203,31,Under 35,F,6275,6700,12975,425,0.0677290836653386
15306,55105,25,Under 35,F,6012,6963,12975,951,0.1581836327345309
14565,44202,55,55-59,M,6265,6710,12975,445,0.0710295291300878
13032,48642,40,40-44,F,6026,6949,12975,923,0.1531695984069034
16189,94595,37,35-39,F,6156,6820,12976,664,0.1078622482131254
17677,11105,35,35-39,F,6471,6506,12977,35,0.005408746716118
8944,22101,49,45-49,M,5890,7087,12977,1197,0.2032258064516129
16737,02115,61,60-64,M,5910,7068,12978,1158,0.1959390862944162
18558,48813,42,40-44,F,6184,6794,12978,610,0.0986416558861578
5255,71105,35,35-39,M,5287,7691,12978,2404,0.4547002080574995
13380,10033,43,40-44,F,6212,6767,12979,555,0.089343206696716
9610,07030,31,Under 35,F,5944,7035,12979,1091,0.1835464333781965
18794,14845,47,45-49,F,6443,6536,12979,93,0.0144342697501164
11235,48080,48,45-49,F,6106,6874,12980,768,0.1257779233540779
14081,91354,22,Under 35,F,6413,6568,12981,155,0.0241696553874941
6513,44141,35,35-39,M,5632,7350,12982,1718,0.3050426136363636
30560,37206,43,40-44,M,5999,6983,12982,984,0.1640273378896482
4612,43206,30,Under 35,M,5565,7417,12982,1852,0.3327942497753818
14280,99502,34,Under 35,F,5965,7017,12982,1052,0.1763621123218776
12193,43606,51,50-54,M,5969,7014,12983,1045,0.1750712012062322
13041,44107,51,50-54,M,6280,6704,12984,424,0.0675159235668789
18311,43021,35,35-39,F,6337,6647,12984,310,0.0489190468676029
16714,91364,31,Under 35,F,6391,6594,12985,203,0.0317634173055859
15274,92311,62,60-64,M,6332,6653,12985,321,0.0506948831332912
9309,10031,46,45-49,M,5991,6994,12985,1003,0.1674177933567017
27361,01742,18,Under 35,M,6177,6809,12986,632,0.1023150396632669
17180,42301,35,35-39,F,6069,6917,12986,848,0.1397264788268248
16833,60067,59,55-59,M,6173,6813,12986,640,0.1036773043900858
10745,55901,37,35-39,F,6048,6938,12986,890,0.1471560846560846
19865,47250,45,45-49,F,6364,6623,12987,259,0.0406976744186046
17060,48067,45,45-49,F,6493,6494,12987,1,0.000154012012937
19507,02852,46,45-49,F,6393,6595,12988,202,0.0315970592835914
7949,77024,47,45-49,F,6135,6853,12988,718,0.1170334148329258
14153,43054,46,45-49,F,6027,6961,12988,934,0.1549693047950887
11894,06854,28,Under 35,F,5854,7134,12988,1280,0.2186539118551418
11005,02118,29,Under 35,F,5755,7234,12989,1479,0.2569939183318853
3728,78251,35,35-39,M,4781,8208,12989,3427,0.7167956494457226
14200,77007,29,Under 35,F,6109,6880,12989,771,0.1262072352267146
20130,58504,52,50-54,F,6368,6622,12990,254,0.0398869346733668
9441,30309,48,45-49,M,5505,7485,12990,1980,0.3596730245231607
18739,40391,63,60-64,M,6139,6851,12990,712,0.1159798012705652
13450,98110,53,50-54,M,5979,7011,12990,1032,0.1726041144004014
16659,63368,49,45-49,F,6507,6484,12991,-23,-0.0035346549869371
17671,98126,47,45-49,F,6232,6760,12992,528,0.0847240051347881
28317,90029,30,Under 35,M,6230,6762,12992,532,0.0853932584269663
5471,84790,55,55-59,M,6063,6929,12992,866,0.1428335807356094
15574,02021,38,35-39,M,6130,6863,12993,733,0.1195758564437194
14717,63021,30,Under 35,F,5921,7072,12993,1151,0.1943928390474582
13092,11215,26,Under 35,F,5956,7038,12994,1082,0.1816655473472129
18395,33064,49,45-49,F,6232,6762,12994,530,0.0850449293966623
17256,27101,42,40-44,F,6273,6722,12995,449,0.0715765981189223
12574,84604,50,50-54,M,5989,7006,12995,1017,0.1698113207547169
18589,92009,61,60-64,M,6343,6652,12995,309,0.0487151190288507
4103,42020,22,Under 35,M,5350,7645,12995,2295,0.4289719626168224
19658,06897,46,45-49,F,6299,6696,12995,397,0.0630258771233529
14658,06840,34,Under 35,F,5954,7041,12995,1087,0.1825663419549882
8363,84604,47,45-49,F,6274,6722,12996,448,0.0714058017213898
16934,95129,52,50-54,F,6451,6545,12996,94,0.0145713842815067
17247,11373,57,55-59,M,6368,6628,12996,260,0.0408291457286432
6945,43081,51,50-54,M,5526,7470,12996,1944,0.3517915309446254
22508,81303,57,55-59,F,6321,6675,12996,354,0.0560037968675842
21636,80919,50,50-54,F,6501,6496,12997,-5,-0.0007691124442393
17429,95610,35,35-39,F,5951,7046,12997,1095,0.1840026886237607
11747,02459,56,55-59,M,5920,7077,12997,1157,0.1954391891891891
19923,19115,61,60-64,M,6351,6647,12998,296,0.0466068335695166
13590,10801,25,Under 35,F,5939,7059,12998,1120,0.1885839366896784
27232,01085,33,Under 35,M,5740,7259,12999,1519,0.2646341463414634
4886,85213,46,45-49,M,6121,6878,12999,757,0.1236726025159287
16327,20191,41,40-44,F,6027,6972,12999,945,0.156794425087108
18691,95616,40,40-44,F,6251,6748,12999,497,0.0795072788353863
14209,23238,61,60-64,M,6059,6941,13000,882,0.1455685756725532
17048,19004,48,45-49,F,6307,6693,13000,386,0.0612018392262565
30054,03908,34,Under 35,M,5795,7206,13001,1411,0.2434857635893011
18481,19901,44,40-44,F,6213,6788,13001,575,0.0925478834701432
4950,84310,57,55-59,M,6040,6961,13001,921,0.1524834437086092
14179,08034,38,35-39,F,5888,7113,13001,1225,0.2080502717391304
16540,02139,67,65-69,M,6214,6788,13002,574,0.0923720630833601
8150,94559,44,40-44,M,5656,7346,13002,1690,0.2987977369165488
18209,30342,45,45-49,F,6411,6591,13002,180,0.0280767430978006
10901,60614,47,45-49,M,5681,7321,13002,1640,0.288681570146101
16346,55409,33,Under 35,F,6279,6723,13002,444,0.0707118967988533
16764,84043,42,40-44,F,6550,6452,13002,-98,-0.0149618320610687
7444,12534,31,Under 35,F,5622,7382,13004,1760,0.3130558520099609
18363,02493,48,45-49,F,6269,6735,13004,466,0.0743340245653214
3805,44028,36,35-39,M,5929,7075,13004,1146,0.1932872322482712
18512,92011,40,40-44,F,6193,6812,13005,619,0.0999515582108832
16391,90802,56,55-59,F,6115,6890,13005,775,0.1267375306623058
12195,11204,54,50-54,M,5805,7201,13006,1396,0.2404823428079242
19657,55129,52,50-54,F,6305,6701,13006,396,0.0628072957969865
16497,49660,26,Under 35,F,6035,6971,13006,936,0.1550952775476387
13569,48162,37,35-39,F,6117,6890,13007,773,0.126369135196992
1723,22153,37,35-39,F,6118,6889,13007,771,0.1260215756783262
16922,22046,57,55-59,M,6208,6800,13008,592,0.095360824742268
10411,02127,26,Under 35,F,6038,6970,13008,932,0.1543557469360715
14744,29466,31,Under 35,F,6063,6945,13008,882,0.1454725383473528
12116,84003,21,Under 35,F,6072,6936,13008,864,0.1422924901185771
17612,02132,35,35-39,F,6382,6627,13009,245,0.0383892196803509
7364,96913,47,45-49,M,5744,7265,13009,1521,0.2647980501392757
17975,52807,40,40-44,F,6291,6719,13010,428,0.0680336989349865
10503,60076,55,55-59,M,5924,7087,13011,1163,0.1963200540175557
12764,15220,42,40-44,F,6026,6988,13014,962,0.1596415532691669
15711,20190,53,50-54,M,5996,7019,13015,1023,0.1706137424949966
20680,06069,64,60-64,M,6518,6497,13015,-21,-0.0032218471923903
10731,05478,28,Under 35,F,6344,6672,13016,328,0.051702395964691
11213,98117,58,55-59,M,5932,7084,13016,1152,0.1942009440323668
16662,60491,44,40-44,F,6287,6729,13016,442,0.0703038014951487
16170,33703,38,35-39,F,5734,7282,13016,1548,0.2699686083013603
17165,52245,42,40-44,F,6239,6779,13018,540,0.0865523321045039
17875,14850,58,55-59,F,6343,6676,13019,333,0.0524988175941983
12912,63701,51,50-54,M,5955,7065,13020,1110,0.1863979848866498
14607,11238,33,Under 35,F,5988,7033,13021,1045,0.1745156980627922
20959,19067,45,45-49,F,6501,6520,13021,19,0.0029226272881095
12651,02130,34,Under 35,F,6161,6860,13021,699,0.1134556078558675
28641,02148,29,Under 35,M,6155,6867,13022,712,0.1156783103168156
16211,15206,28,Under 35,F,6336,6686,13022,350,0.0552398989898989
16810,39560,59,55-59,M,6255,6767,13022,512,0.0818545163868905
5512,77388,55,55-59,M,6241,6782,13023,541,0.0866848261496555
12149,94608,52,50-54,M,6175,6848,13023,673,0.1089878542510121
18832,10029,45,45-49,F,6276,6748,13024,472,0.0752071383046526
22089,32765,50,50-54,F,6518,6506,13024,-12,-0.0018410555385087
13882,84043,51,50-54,M,6168,6857,13025,689,0.1117055771725032
13698,06089,48,45-49,M,6033,6992,13025,959,0.1589590585115199
12068,78748,25,Under 35,F,6132,6893,13025,761,0.1241030658838878
17728,02476,45,45-49,F,6234,6792,13026,558,0.0895091434071222
7865,02184,54,50-54,M,5707,7319,13026,1612,0.2824601366742597
7255,06878,25,Under 35,F,5811,7215,13026,1404,0.2416107382550335
14806,60657,24,Under 35,F,6476,6550,13026,74,0.0114268066707844
25562,02129,31,Under 35,M,6037,6989,13026,952,0.1576942189829385
18536,48842,60,60-64,M,6228,6798,13026,570,0.0915221579961464
14256,98038,48,45-49,F,6322,6705,13027,383,0.0605820942739639
14828,84003,37,35-39,F,6400,6627,13027,227,0.03546875
13219,94087,50,50-54,M,5864,7163,13027,1299,0.2215211459754434
16098,10065,28,Under 35,F,6066,6962,13028,896,0.147708539399934
30662,02140,24,Under 35,F,6248,6780,13028,532,0.0851472471190781
3250,52205,26,Under 35,M,5140,7888,13028,2748,0.5346303501945525
16972,33418,39,35-39,F,6115,6913,13028,798,0.1304987735077677
14874,02113,26,Under 35,F,5921,7108,13029,1187,0.200472893092383
15381,10514,59,55-59,M,6237,6793,13030,556,0.0891454224787558
11161,75035,49,45-49,M,6143,6887,13030,744,0.1211134624776168
11953,21224,27,Under 35,F,5757,7273,13030,1516,0.2633315963175265
19401,14534,48,45-49,F,6286,6744,13030,458,0.0728603245307031
16458,97035,44,40-44,F,6376,6654,13030,278,0.0436010037641154
2185,17602,30,Under 35,M,5502,7529,13031,2027,0.3684114867320974
20062,22031,53,50-54,F,6268,6763,13031,495,0.0789725590299936
2464,55902,24,Under 35,M,5394,7637,13031,2243,0.4158324063774564
858,32570,44,40-44,M,5836,7195,13031,1359,0.2328649760109664
7224,84043,42,40-44,M,5953,7079,13032,1126,0.1891483285738283
17141,45208,40,40-44,F,6435,6597,13032,162,0.0251748251748251
11774,49506,44,40-44,F,6126,6906,13032,780,0.1273261508325171
4666,08876,33,Under 35,M,5687,7346,13033,1659,0.2917179532266573
18679,37027,56,55-59,F,6025,7008,13033,983,0.1631535269709543
18648,75019,48,45-49,F,6233,6801,13034,568,0.0911278678004171
19852,60106,68,65-69,M,6430,6605,13035,175,0.0272161741835147
8669,02478,46,45-49,M,6547,6488,13035,-59,-0.0090117611119596
14069,28269,57,55-59,M,6166,6869,13035,703,0.1140123256568277
1130,45140,22,Under 35,M,5351,7684,13035,2333,0.4359932722855541
18385,91354,61,60-64,M,6336,6699,13035,363,0.0572916666666666
13533,06902,56,55-59,M,6231,6804,13035,573,0.0919595570534424
16573,94087,55,55-59,M,6355,6680,13035,325,0.051140833988985
17768,90068,58,55-59,M,6221,6815,13036,594,0.0954830413116862
16003,98908,55,55-59,M,6245,6791,13036,546,0.0874299439551641
25009,33432,38,35-39,M,6168,6869,13037,701,0.113651102464332
16434,92627,58,55-59,F,6352,6685,13037,333,0.0524244332493702
13917,60622,33,Under 35,F,6246,6791,13037,545,0.0872558437399936
9966,94010,50,50-54,M,5872,7165,13037,1293,0.2201975476839237
10334,63129,50,50-54,M,5954,7085,13039,1131,0.1899563318777292
16406,14534,43,40-44,F,6439,6600,13039,161,0.0250038825904643
14869,77008,32,Under 35,F,5987,7052,13039,1065,0.1778854184065475
2462,90713,39,35-39,M,5389,7651,13040,2262,0.4197439228057153
16435,55115,46,45-49,F,6062,6979,13041,917,0.151270207852194
13072,94133,42,40-44,F,6436,6605,13041,169,0.0262585456805469
15504,98102,28,Under 35,F,6041,7001,13042,960,0.1589140870716768
13249,35226,27,Under 35,F,6019,7024,13043,1005,0.1669712576840006
15057,07059,28,Under 35,F,6001,7042,13043,1041,0.1734710881519746
9985,91773,46,45-49,M,5929,7114,13043,1185,0.1998650699949401
10826,97405,48,45-49,F,6204,6840,13044,636,0.1025145067698259
10767,44111,31,Under 35,F,5659,7385,13044,1726,0.3050008835483301
16071,80526,36,35-39,F,6131,6914,13045,783,0.1277116294242374
20103,28613,47,45-49,F,6636,6409,13045,-227,-0.0342073538276069
13712,48640,35,35-39,F,6021,7024,13045,1003,0.1665836239827271
17914,60462,52,50-54,F,6234,6812,13046,578,0.0927173564324671
11406,60610,58,55-59,M,6017,7029,13046,1012,0.1681901279707495
20192,98004,55,55-59,F,6462,6584,13046,122,0.0188796038378211
15074,53081,23,Under 35,F,6216,6830,13046,614,0.0987773487773487
10391,92354,53,50-54,M,5948,7098,13046,1150,0.1933422999327505
13785,91214,50,50-54,M,5801,7245,13046,1444,0.2489225995518014
12633,77007,50,50-54,M,5797,7250,13047,1453,0.2506468863205106
10307,32224,30,Under 35,F,5633,7414,13047,1781,0.3161725545890289
8960,60133,51,50-54,M,5626,7422,13048,1796,0.319232136509065
17551,75082,48,45-49,F,6236,6812,13048,576,0.0923669018601667
